"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Anrakyr the Traveller","40k","Near Mint","English","","","2024-11-22 15:20:41.897000","28","False","False",""
"1","1","Antarctic Research Base","who","Near Mint","English","","","2024-11-22 15:16:16.183000","567","False","False",""
"1","1","Anthem of Champions","fdn","Near Mint","English","foil","","2024-11-24 19:39:48.927000","116","False","False",""
"1","1","Anthropede","dsk","Near Mint","English","","","2024-11-24 19:39:48.927000","167","False","False",""
"1","1","Anticausal Vestige","eoe","Near Mint","English","","","2025-07-30 21:33:35.050000","1","False","False","0.31"
"2","2","Anti-Venom, Horrifying Healer","spm","Near Mint","English","","","2025-09-23 09:54:41.323000","1","False","False","12.14"
"1","1","Anya, Merciless Angel","mkc","Near Mint","German","","","2024-11-22 15:16:12.420000","199","False","False",""
"2","2","A-Omnath, Locus of Creation","znr","Near Mint","English","","","2024-11-22 15:14:01.977000","A-232","False","True",""
"2","2","Apex Devastator","cmr","Near Mint","English","","","2024-11-22 15:14:01.977000","217","False","True",""
"1","1","Apex Devastator","m3c","Near Mint","English","","","2024-11-24 19:39:48.927000","220","False","False",""
"1","1","Aplan Mortarium","who","Near Mint","English","","","2024-11-22 15:20:51.547000","568","False","False",""
"1","1","Apocalypse Runner","dft","Near Mint","English","foil","","2025-02-12 11:20:40.577000","188","False","False","0.16"
"2","2","Apocalypse Runner","dft","Near Mint","English","foil","","2025-02-12 11:20:40.577000","319","False","False","0.23"
"1","1","Apocalypse Runner","dft","Near Mint","English","","","2025-02-12 11:20:40.577000","319","False","False","0.07"
"1","1","Apothecary Stomper","fdn","Near Mint","English","foil","","2024-11-24 19:39:48.927000","99","False","False",""
"1","1","Apothecary Stomper","fdn","Near Mint","English","","","2024-11-24 19:39:48.927000","99","False","False",""
"1","1","Appendage Amalgam","dsk","Near Mint","English","","","2024-11-24 19:39:48.927000","83","False","False",""
"1","1","Applejack","sld","Near Mint","English","","","2025-12-23 18:56:23.957000","1537","False","True",""
"2","2","Arachne, Psionic Weaver","spm","Near Mint","English","","","2025-09-23 09:54:41.323000","2","False","False","0.02"
"1","1","Aragorn, Company Leader","ltr","Near Mint","English","","","2024-11-24 19:39:48.927000","410","False","False",""
"1","1","Aragorn, the Uniter","ltr","Near Mint","English","","","2024-11-24 19:39:48.927000","192","False","False",""
"1","1","Arashin Sunshield","tdm","Near Mint","English","","","2025-05-06 15:17:00.747000","3","False","False","0.07"
"1","1","Arashin Sunshield","tdm","Near Mint","English","","","2025-07-26 09:18:22.063000","3","False","False","0.02"
"1","1","Arbiter of Woe","fdn","Near Mint","English","","","2024-11-24 18:24:36.417000","55","False","False",""
"1","1","Arbiter of Woe","fdn","Near Mint","English","","","2024-11-22 14:40:56.793000","55","False","False",""
"1","1","Arbor Armament","dom","Near Mint","English","","","2024-11-24 19:39:48.927000","155","False","False",""
"1","1","Arc Spitter","snc","Near Mint","English","foil","","2025-05-06 15:17:00.747000","233","False","False","0.17"
"1","1","Arcade Gannon","pip","Near Mint","English","","","2025-02-12 09:57:21.140000","92","False","False",""
"1","1","Arcades, the Strategist","m19","Near Mint","English","","","2024-11-22 15:14:01.977000","212","False","True",""
"1","1","Arcane Denial","ltc","Near Mint","English","","","2024-11-22 15:19:33.827000","184","False","False",""
"1","1","Arcane Denial","all","Near Mint","English","","","2024-11-22 15:14:01.977000","22b","False","True",""
"1","1","Arcane Denial","cmr","Near Mint","English","","","2025-03-31 14:21:49.867000","393","False","True",""
"1","1","Arcane Denial","ltc","Near Mint","English","","","2025-02-12 10:22:31.600000","184","False","True",""
"1","1","Arcane Denial","m3c","Near Mint","English","","","2024-11-22 15:17:16.627000","176","False","False",""
"1","1","Arcane Denial","dsc","Near Mint","English","","","2024-11-22 15:20:45.317000","110","False","False",""
"1","1","Arcane Denial","drc","Near Mint","English","","","2025-02-07 23:57:06.363000","70","False","False",""
"1","1","Arcane Epiphany","fdn","Near Mint","English","","","2024-11-24 19:39:48.927000","29","False","False",""
"1","1","Arcane Lighthouse","mb2","Near Mint","English","","","2024-12-27 11:58:00.207000","102","False","False",""
"1","1","Arcane Sanctum","40k","Near Mint","English","","","2024-11-22 15:16:41.393000","264","False","False",""
"1","1","Arcane Sanctum","dsc","Near Mint","English","","","2024-11-22 15:20:45.317000","259","False","False",""
"1","1","Arcane Sanctum","drc","Near Mint","English","","","2025-02-07 23:56:56.013000","146","False","False",""
"1","1","Arcane Sanctum","fic","Near Mint","English","","","2025-05-16 12:21:37.797000","373","False","False",""
"1","1","Arcane Signet","drc","Near Mint","English","","","2025-02-07 23:57:06.363000","52","False","False",""
"1","1","Arcane Signet","fdc","Near Mint","English","foil","","2024-11-24 18:24:36.417000","1","False","False",""
"1","1","Arcane Signet","sld","Near Mint","English","foil","","2024-12-18 16:10:29.890000","908","False","False",""
"2","2","Arcane Signet","dsc","Near Mint","English","","","2024-11-22 15:20:45.317000","92","False","False",""
"2","2","Arcane Signet","blc","Near Mint","English","","","2024-11-22 15:16:07.337000","127","False","False",""
"2","2","Arcane Signet","m3c","Near Mint","English","","","2025-02-12 09:57:14.543000","283","False","False",""
"1","1","Arcane Signet","pip","Near Mint","English","","","2025-02-12 09:57:21.140000","224","False","False",""
"1","1","Arcane Signet","sld","Near Mint","English","foil","","2024-11-22 15:14:01.977000","1492★","False","True",""
"1","1","Arcane Signet","mkc","Near Mint","German","","","2024-11-22 15:16:12.420000","223","False","False",""
"1","1","Arcane Signet","lcc","Near Mint","English","","","2024-11-22 15:15:33.823000","299","False","False",""
"1","1","Arcane Signet","who","Near Mint","English","","","2025-02-12 10:22:34.590000","239","False","True",""
"2","2","Arcane Signet","ltc","Near Mint","English","","","2024-11-22 15:16:38.547000","273","False","False",""
"1","1","Arcane Signet","moc","Near Mint","English","","","2024-11-22 15:14:01.977000","348","False","True",""
"1","1","Arcane Signet","40k","Near Mint","English","","","2024-11-22 15:20:41.897000","228","False","False",""
"1","1","Arcane Signet","40k","Near Mint","English","","","2024-11-22 15:16:41.393000","229","False","False",""
"2","2","Arcane Signet","clb","Near Mint","English","","","2024-11-22 15:20:35.913000","298","False","False",""
"1","1","Arcane Signet","ncc","Near Mint","English","","","2024-11-22 15:14:01.977000","360","False","True",""
"1","1","Arcane Signet","nec","Near Mint","English","","","2024-11-22 20:34:38.470000","144","False","False",""
"1","1","Arcane Signet","c21","Near Mint","English","","","2024-11-22 15:20:33.160000","234","False","False",""
"1","1","Arcane Signet","khc","Near Mint","English","","","2024-11-22 15:14:01.977000","96","False","True",""
"1","1","Arcane Signet","c20","Near Mint","English","","","2025-03-31 14:21:49.867000","237","False","True",""
"1","1","Arcane Signet","drc","Near Mint","English","","","2025-02-07 23:56:56.013000","51","False","False",""
"4","4","Arcane Signet","fic","Near Mint","English","","","2025-05-16 12:21:48.280000","332","False","False",""
"2","2","Arcane Signet","eoc","Near Mint","English","","","2025-07-18 12:42:44.160000","53","False","False",""
"2","2","Arcane Signet","clb","Near Mint","English","","","2024-11-22 15:14:01.977000","298","False","True",""
"4","4","Arcane Signet","who","Near Mint","English","","","2024-11-22 15:20:51.547000","239","False","False",""
"1","1","Arcane Signet","fdc","Near Mint","English","foil","","2024-11-22 14:40:56.793000","1","False","False",""
"1","1","Arcanis the Omnipotent","fdn","Near Mint","English","","","2024-11-24 18:24:36.417000","585","False","False",""
"1","1","Arcanis the Omnipotent","fdn","Near Mint","English","","","2024-11-22 14:40:56.793000","585","False","False",""
"2","2","Arcanist's Owl","nec","Near Mint","English","","","2024-11-22 20:34:38.470000","135","False","False",""
"1","1","Arcbond","frf","Near Mint","English","","","2024-11-22 15:14:01.977000","91","False","True",""
"1","1","Archaeomancer's Map","fic","Near Mint","English","","","2025-05-16 12:21:37.797000","230","False","False",""
"1","1","Archdruid's Charm","mkm","Near Mint","English","","","2025-07-26 09:18:22.063000","151","False","False","4.79"
"2","2","Archdruid's Charm","mkm","Near Mint","English","","","2025-05-11 09:29:26.383000","151","False","False",""
"1","1","Archdruid's Charm","mkm","Near Mint","English","","","2024-11-22 15:14:01.977000","151","False","True",""
"1","1","Archenemy's Charm","eoe","Near Mint","English","","","2025-07-26 09:56:55.443000","88","False","False","1.25"
"1","1","Archetype of Endurance","bng","Near Mint","English","","","2024-11-22 15:14:01.977000","116","False","True",""
"1","1","Archetype of Imagination","dsc","Near Mint","English","","","2024-11-22 15:20:45.317000","111","False","False",""
"1","1","Archfiend of Depravity","fic","Near Mint","English","","","2025-05-16 12:21:33.833000","273","False","False",""
"1","1","Archfiend of Ifnir","drc","Near Mint","English","","","2025-02-07 23:56:56.013000","86","False","False",""
"1","1","Archfiend of the Dross","one","Near Mint","English","","","2024-11-22 15:14:01.977000","82","False","True",""
"1","1","Archfiend's Vessel","m21","Near Mint","English","","","2024-11-24 19:39:48.927000","88","False","False",""
"1","1","Architect of the Untamed","kld","Near Mint","English","","","2025-01-16 19:40:38.033000","143","False","False",""
"1","1","Architect of the Untamed","drc","Near Mint","English","","","2025-02-12 11:20:40.577000","108","False","False","0.25"
"1","1","Architect of the Untamed","drc","Near Mint","English","","","2025-02-07 23:57:06.363000","108","False","False",""
"1","1","Archmage Emeritus","fic","Near Mint","English","","","2025-05-16 12:21:37.797000","261","False","False",""
"1","1","Archmage of Runes","fdn","Near Mint","English","foil","","2024-11-24 19:39:48.927000","30","False","False",""
"1","1","Archon of Coronation","ncc","Near Mint","English","","","2024-11-22 15:14:01.977000","192","False","True",""
"1","1","Archon of Cruelty","m3c","Near Mint","English","","","2025-03-31 14:21:49.867000","197","False","True",""
"1","1","Archon of Falling Stars","thb","Near Mint","English","","","2024-11-24 19:39:48.927000","2","False","False",""
"1","1","Archpriest of Iona","clb","Near Mint","English","","","2024-11-22 15:20:35.913000","686","False","False",""
"1","1","Archway Angel","fdn","Near Mint","English","","","2024-11-24 18:24:36.417000","566","False","False",""
"1","1","Archway Angel","fdn","Near Mint","English","","","2024-11-22 14:40:56.793000","566","False","False",""
"1","1","Arco-Flagellant","40k","Near Mint","English","","","2024-11-22 15:16:41.393000","29","False","False",""
"1","1","Ardbert, Warrior of Darkness","fic","Near Mint","English","","","2025-05-16 12:21:37.797000","77","False","False",""
"1","1","Arena Athlete","uma","Near Mint","English","","","2024-11-24 19:39:48.927000","123","False","False",""
"1","1","Argoth, Sanctum of Nature","bro","Near Mint","English","","","2024-11-22 15:14:01.977000","256","False","True",""
"2","2","Argoth, Sanctum of Nature","bro","Near Mint","English","","","2024-11-22 15:14:01.977000","256","False","True",""
"1","1","Arid Mesa","zen","Near Mint","English","","","2025-06-20 12:23:17.913000","211","False","True",""
"1","1","Arixmethes, Slumbering Isle","dsc","Near Mint","English","","","2024-11-22 15:17:31.903000","211","False","False",""
"1","1","Arixmethes, Slumbering Isle","mul","Near Mint","English","etched","","2025-07-26 09:56:55.443000","97","False","False","2.27"
"1","1","Arixmethes, Slumbering Isle","mul","Near Mint","English","etched","","2025-09-19 09:34:34.773000","97","False","False","1.98"
"1","1","Armament Dragon","tdm","Near Mint","English","","","2025-05-06 15:17:00.747000","168","False","False","0.21"
"1","1","Armament Dragon","tdm","Near Mint","English","","","2025-07-26 09:18:22.063000","168","False","False","0.10"
"2","2","Armed and Armored","nec","Near Mint","English","","","2024-11-22 20:34:38.470000","80","False","False",""
"1","1","Arm-Mounted Anchor","lcc","Near Mint","English","","","2024-11-22 15:15:33.823000","99","False","False",""
"1","1","Armory Automaton","fic","Near Mint","English","","","2025-05-16 12:21:41.457000","336","False","False",""
"1","1","Arrogant Outlaw","mid","Near Mint","English","","","2024-11-24 19:39:48.927000","84","False","False",""
"1","1","Arvinox, the Mind Flail","dsc","Near Mint","English","","","2024-11-22 15:20:45.317000","130","False","False",""
"1","1","As Foretold","who","Near Mint","English","","","2024-11-22 15:20:30.043000","214","False","False",""
"1","1","Asceticism","plst","Near Mint","English","","","2024-11-22 15:16:07.337000","SOM-110","False","False",""
"1","1","Ash Barrens","mkc","Near Mint","English","","","2025-01-15 16:21:29.290000","248","False","False",""
"1","1","Ash Barrens","drc","Near Mint","English","","","2025-02-07 23:56:56.013000","147","False","False",""
"2","2","Ash Barrens","clb","Near Mint","English","","","2024-11-22 15:20:35.913000","880","False","False",""
"1","1","Ash Barrens","40k","Near Mint","English","","","2024-11-22 15:16:41.393000","265","False","False",""
"1","1","Ash Barrens","ltc","Near Mint","English","","","2024-11-22 15:16:38.547000","295","False","False",""
"1","1","Ash Barrens","who","Near Mint","English","","","2024-11-22 15:16:16.183000","257","False","False",""
"1","1","Ash Barrens","mkc","Near Mint","German","","","2024-11-22 15:16:12.420000","248","False","False",""
"1","1","Ash Barrens","pip","Near Mint","English","","","2025-02-12 09:57:21.140000","253","False","False",""
"2","2","Ash Barrens","dsc","Near Mint","English","","","2024-11-22 15:20:45.317000","260","False","False",""
"1","1","Ash Barrens","drc","Near Mint","English","","","2025-02-12 11:20:40.577000","147","False","False","0.15"
"4","4","Ash Barrens","fic","Near Mint","English","","","2025-05-16 12:21:48.280000","374","False","False",""
"1","1","Ashad, the Lone Cyberman","who","Near Mint","English","","","2024-11-22 15:20:51.547000","113","False","False",""
"1","1","Ashaya, Soul of the Wild","znr","Near Mint","English","","","2024-11-22 15:14:01.977000","179","False","True",""
"1","1","Ashaya, Soul of the Wild","pznr","Near Mint","English","","","2024-11-22 15:17:16.627000","179p","False","False",""
